corp_code,corp_name,stock_code,modify_date
878517,에스케이씨에스,224020,20210806
1030132,경남은행,192520,20210806
1262032,롯데정보통신,286940,20210806
112332,미래에셋생명,85620,20211105
336817,에이치엘비제약,47920,20210517
1201590,에브리봇,270660,20210728
1117413,바이오다인,314930,20210728
201450,SK렌터카,68400,20210729
797364,KC코트렐,119650,20210729
141875,사조오양,6090,20210624
1062867,디알텍,214680,20210830
123143,보령제약,3850,20210831
130763,서울반도체,46890,20210831
208444,피에스케이홀딩스,31980,20210831
219440,휴맥스홀딩스,28080,20210831
223762,지니뮤직,43610,20210831
259545,엠에스오토텍,123040,20210831
139083,아진산업,13310,20211103
235147,에이팸,73070,20210604
1365384,이성씨엔아이,379390,20210604
246620,케이엘넷,39420,20211123
563545,테스나,131970,20210507
164636,HDC,12630,20210510
357935,HDC현대EP,89470,20210510
1032486,두산밥캣,241560,20210806
624518,솔루에타,154040,20210806
113058,한화생명,88350,20210806
652159,코오롱머티리얼,144620,20211105
1573974,엔에이치스팩20호,391060,20211105
1441611,원티드랩,376980,20211105
155373,풍강,93380,20211110
1060744,한솔제지,213500,20210506
152039,SG글로벌,1380,20210729
267979,한일화학,7770,20210430
406392,엔에스쇼핑,138250,20210430
359261,빛샘전자,72950,20210430
405719,아이크래프트,52460,20210430
1003040,케이사인,192250,20210430
488402,서울바이오시스,92190,20210831
527011,엘비루셈,376190,20210831
616962,린드먼아시아,277070,20210831
991191,앱클론,174900,20210831
1251595,압타바이오,293780,20210831
1318933,지니틱스,303030,20210831
1344831,딥노이드,315640,20210831
1365825,피에스케이,319660,20210831
1337220,키움제5호기업인수목적,311270,20210916
1493535,하나금융17호스팩,363260,20210916
602172,와이엠티,251370,20210916
103015,고려제약,14570,20210610
552992,진매트릭스,109820,20210510
871833,에스티팜,237690,20210510
110884,엠젠플러스,32790,20210818
991298,씨이랩,189330,20210818
267881,보성파워텍,6910,20210818
1415892,제이알글로벌리츠,348950,20210818
545716,롯데렌탈,89860,20210819
642897,브레인즈컴퍼니,99390,20210819
185046,SM C&C,48550,20211111
120021,LG,3550,20211111
861720,이즈미디어,181340,20211111
668965,지오엘리먼트,311320,20211111
1429840,아이티아이즈,372800,20211111
977696,넥스쳐,194510,20211115
156354,지엠비코리아,13870,20210802
136004,신라에스지,25870,20210803
143651,웅진,16880,20210803
1199550,현대에너지솔루션,322000,20210803
430089,삼보오토,70080,20210803
861100,아이케이세미콘,149010,20210803
812362,포티스,141020,20210803
450995,대모,317850,20210901
1018802,엔솔바이오사이언스,140610,20210611
106368,금호석유화학,11780,20210616
173069,아진카인텍,11400,20210616
113544,대한화섬,3830,20210510
133663,세동,53060,20210510
111111,대양금속,9190,20210510
815767,선데이토즈,123420,20210510
458562,에이티세미콘,89530,20210819
122579,BYC,1460,20211116
151863,센트럴인사이트,12600,20211117
129350,삼화콘덴서공업,1820,20211117
158024,KBI메탈,24840,20211117
403766,피피아이,62970,20210430
469799,이엔플러스,74610,20210804
138446,아가방컴퍼니,13990,20210806
444329,위메이드,112040,20210507
339391,한화시스템,272210,20210902
122205,바른손,18700,20210902
821607,알톤스포츠,123750,20211104
494476,이녹스,88390,20211104
347442,모보,51810,20211108
1046203,스튜디오산타클로스,204630,20211108
195229,휠라홀딩스,81660,20211108
369569,휘닉스소재,50090,20210520
157104,대동전자,8110,20210520
133511,SG세계물산,4060,20210906
127909,삼일,32280,20210906
633835,한진중공업,97230,20210906
127954,CJ프레시웨이,51500,20210906
767460,PI첨단소재,178920,20210906
128546,삼천당제약,250,20210906
135467,승일,49830,20210906
186717,태양,53620,20210906
249982,솔본,35610,20210906
353610,이니텍,53350,20210906
361381,제이브이엠,54950,20210906
455112,GV,45890,20210906
482426,인화정공,101930,20210906
497631,티플랙스,81150,20210906
522007,크리스에프앤씨,110790,20210906
583424,아모레퍼시픽,90430,20210510
161125,한온시스템,18880,20210510
372226,티에스이,131290,20210510
793155,핸디소프트,220180,20210510
347062,현대바이오랜드,52260,20210510
188089,한섬,20000,20210510
487546,웰크론한텍,76080,20210906
128980,삼호개발,10960,20211118
144252,유니온,910,20211125
957568,에스엘바이오닉스,214310,20210430
1437186,ESR켄달스퀘어리츠,365550,20210817
132202,선진뷰티사이언스,86710,20210902
133876,세보엠이씨,11560,20210902
137058,신일제약,12790,20210902
155948,코웰패션,33290,20210902
201733,TJ미디어,32540,20210902
250614,삼영엠텍,54540,20210902
317210,성호전자,43260,20210902
347877,세영디앤씨,52190,20210902
350482,성우테크론,45300,20210902
390408,에프앤리퍼블릭,64090,20210902
405506,삼영에스앤씨,361670,20210902
405959,스타플렉스,115570,20210902
409371,인베니아,79950,20210902
410739,피에이치씨,57880,20210902
445054,하나마이크론,67310,20210902
468374,원익QnC,74600,20210902
471068,덕산하이메탈,77360,20210902
488989,한양디지텍,78350,20210902
232089,바이온,32980,20211110
1141599,차백신연구소,261780,20211110
133335,성창기업지주,180,20211123
579980,아이티엠반도체,84850,20210906
606886,엔지켐생명과학,183490,20210906
624749,에스피시스템스,317830,20210906
667425,에이팩트,200470,20210906
763473,코스메카코리아,241710,20210906
959229,세종메디칼,258830,20210906
1049422,썸에이지,208640,20210906
1073678,얼라인드,238120,20210906
1113754,오션브릿지,241790,20210906
1165739,잉글우드랩,950140,20210906
1384477,엠에프엠코리아,323230,20210906
124027,부산산업,11390,20210510
1153293,제이엘케이,322510,20210510
159209,한전기술,52690,20210510
1526949,하이제6호스팩,377400,20210510
121507,무림SP,1810,20210510
128607,삼천리자전거,24950,20210510
369833,유니온머티리얼,47400,20210510
117601,유안타증권,3470,20210510
364403,쏠리드,50890,20210510
403632,현대퓨처넷,126560,20210510
153621,참엔지니어링,9310,20210510
939942,포시에스,189690,20210819
204642,티비씨,33830,20210525
491938,GH신소재,130500,20210902
545929,제넥신,95700,20210902
585608,다나와,119860,20210902
602136,디와이피엔에프,104460,20210902
618410,상상인인더스트리,101000,20210902
1070149,올리패스,244460,20210902
1187494,덴티스,261200,20210902
1405390,핌스,347770,20210902
244419,디에스티,33430,20210902
1110076,에이트원,230980,20211124
820389,뉴지랩파마,214870,20211124
303396,한국컴퓨터,54040,20211125
105606,금호에이치티,214330,20211125
107598,남양유업,3920,20210525
267854,메디앙스,14100,20210906
165583,E1,17940,20210510
525642,코오롱생명과학,102940,20210510
728638,한세실업,105630,20210510
161976,한세예스24홀딩스,16450,20210510
811372,노바렉스,194700,20210510
164478,현대건설,720,20210512
156859,KTB투자증권,30210,20210908
205003,좋은사람들,33340,20210909
557508,GKL,114090,20210909
976615,틸론,217880,20210909
127255,삼영화학공업,3720,20210506
809517,아이엠텍,226350,20211125
273110,에스티큐브,52020,20211125
151128,모토닉,9680,20211125
1207761,에이치앤비디자인,227100,20211118
1480780,NH올원리츠,400760,20211118
1326792,비투엔,307870,20211118
808068,협진,138360,20211118
215976,UCI,38340,20211123
1089378,디와이디대양,219550,20211123
1297898,마인즈랩,377480,20211123
1567520,대신밸런스제10호스팩,387310,20211019
770312,마니커에프앤지,195500,20211115
1063556,질경이,233990,20211115
1110474,에스씨엠생명과학,298060,20211115
602279,그린플러스,186230,20211115
1061327,클래시스,214150,20210903
1096341,넷게임즈,225570,20210507
397289,오텍,67170,20210507
526951,이엠코리아,95190,20211115
145668,이화공영,1840,20211115
142661,우성,6980,20211115
422284,메가스터디,72870,20210517
577380,신진에스엠,138070,20210907
632845,노랑풍선,104620,20210511
692254,아이패밀리에스씨,114840,20211028
992871,종근당,185750,20210525
124540,대우건설,47040,20210608
397252,조이시티,67000,20210531
480455,STX엔진,77970,20210511
1234507,매일유업,267980,20211122
544577,에이피티씨,89970,20210511
1310773,엔시스,333620,20210531
363510,얍엑스,60230,20210910
364306,성우전자,81580,20210910
665676,아시아경제,127710,20210910
112907,코원에너지서비스,26870,20210511
253985,국보디자인,66620,20210511
112970,대한방직,1070,20210514
101549,경동제약,11040,20210701
166272,화승코퍼레이션,13520,20210701
172185,남성,4270,20210701
1032404,콜마비앤에이치,200130,20210701
181712,SK,34730,20210701
886792,루켄테크놀러지스,162120,20210701
587457,갤럭시아머니트리,94480,20210910
406329,루멘스,38060,20210511
550082,빅텐츠,210120,20210511
160588,한화,880,20210511
169048,넥스트사이언스,3580,20210512
306162,상상인,38540,20210512
102760,두산건설,11160,20210512
1128622,줌인터넷,239340,20210512
481454,금호타이어,73240,20210512
126487,F&F 홀딩스,7700,20210521
261285,한국가스공사,36460,20211108
1068348,러셀,217500,20211108
141246,SGC이테크건설,16250,20211108
173740,신한,5450,20211110
1368637,유일에너테크,340930,20210714
160418,한국프랜지공업,10100,20210714
1430475,코람코에너지리츠,357120,20210714
1276901,엔피,291230,20210929
1412822,솔루스첨단소재,336370,20211007
220622,서호전기,65710,20211007
244561,인터파크,35080,20211007
398701,엘앤에프,66970,20211007
402110,시큐브,131090,20211007
1182550,EDGC,245620,20211007
1259056,베스파,299910,20211007
1568875,하나금융19호스팩,388220,20211007
1459212,원준,382840,20211007
540863,GST,83450,20210521
1528530,삼성스팩4호,377630,20210521
155212,포스코 ICT,22100,20210503
1012987,아모센스,357580,20210714
396925,엠로,58970,20210813
180865,엔에스엔,31860,20211015
1113499,시큐센,232830,20211015
572905,ISC,95340,20211015
919966,신라젠,215600,20211015
1095704,케이엠제약,225430,20211015
1573284,엔에이치스팩21호,391710,20211015
1133217,카카오뱅크,323410,20210809
201788,제낙스,65620,20210809
1012066,HK이노엔,195940,20210809
1227039,브릿지바이오,288330,20210809
299358,에이치디,102210,20210820
985686,큐브엔터,182360,20210823
334624,팍스넷,38160,20210823
441243,형지엘리트,93240,20210913
795135,코오롱인더,120110,20210914
402989,코스온,69110,20211115
619640,이엔드디,101360,20210715
255619,강원랜드,35250,20210715
1165155,모비스,250060,20210716
899459,레이언스,228850,20210716
1323032,케이카,381970,20211019
367385,효성오앤비,97870,20210707
1562589,LX홀딩스,383800,20210708
612115,유디피,91270,20210511
480367,삼강엠앤티,100090,20210511
828497,한미약품,128940,20210630
161426,한미사이언스,8930,20210630
1199727,샘씨엔에스,252990,20210722
113261,대한광통신,10170,20210924
116408,동신건설,25950,20210924
159342,한국정보통신,25770,20210924
159731,글로본,19660,20210924
252269,아이에이,38880,20210924
297934,피씨디렉트,51380,20210924
307028,경남제약,53950,20210924
367482,라이트론,69540,20210924
407285,아이컴포넌트,59100,20210924
441650,케이씨에스,115500,20210924
472890,동국알앤에스,75970,20210924
530121,디에스케이,109740,20210924
611736,엑시콘,92870,20210924
945208,THE MIDONG,161570,20211117
1037542,바이옵트로,222160,20211118
161444,한국씨티은행,16830,20211122
475985,시너지이노베이션,48870,20211122
1532603,화승알앤에이,378850,20210429
169215,에너토크,19990,20210429
525934,LX세미콘,108320,20210720
297961,케이맥,43290,20210720
372688,티사이언티픽,57680,20210713
153278,서연탑메탈,19770,20211102
111722,미래에셋증권,6800,20211104
111838,대원,7680,20211104
352718,소리바다,53110,20211104
995993,캔서롭,180400,20211104
1351114,케이비제17호기업인수목적,317030,20211104
232821,클라우드에어,36170,20211108
260611,크로바하이텍,43590,20211108
807379,신흥에스이씨,243840,20211108
1494154,지니너스,389030,20211108
260930,에스엠,41510,20210708
1326260,하나머스트제6호기업인수목적,307160,20210708
1074862,메가스터디교육,215200,20210809
971090,샘코,263540,20210813
693651,비덴트,121800,20210924
977641,하이로닉,149980,20210924
1109539,와이아이케이,232140,20210924
1236286,컬러레이,900310,20210924
1368354,네패스아크,330860,20210924
158149,한국쉘석유,2960,20211122
1098792,본느,226340,20211122
170558,코웨이,21240,20211122
1215618,와이엠텍,273640,20211122
364111,다이노나,86080,20211122
1303029,알비더블유,361570,20211122
673301,전우정밀,120780,20210506
501970,코드네이처,78940,20210802
274933,신세계푸드,31440,20210504
206659,이랜텍,54210,20210504
1187865,앙츠,267810,20210713
657002,에이디테크놀로지,200710,20211117
536523,로보스타,90360,20211122
406727,세진티에스,67770,20211123
150165,브이티지엠피,18290,20211123
187725,코콤,15710,20211125
151368,인터지스,129260,20211125
273615,비케이탑스,30790,20211125
609634,아이엠,101390,20211125
346610,유앤아이,56090,20210513
626464,지엔씨에너지,119850,20210723
809429,한일진공,123840,20210726
176914,다우기술,23590,20210511
238782,다우데이타,32190,20210511
660750,하나머티리얼즈,166090,20210913
867478,농업회사법인아시아종묘,154030,20210913
166333,화신테크,86250,20210913
328191,케이에스피,73010,20210913
1453670,휴럼,353190,20210913
531829,엠아이텍,179290,20210813
231691,판타지오,32800,20210928
261373,마크로젠,38290,20210928
477257,지나인제약,78650,20210928
583026,율호,72770,20210928
1217865,프롬바이오,377220,20210928
415707,엔텔스,69410,20210906
1016886,테크엔,308700,20210504
1042085,엑셈,205100,20210713
118008,동원금속,18500,20210713
158909,하나은행,4940,20210715
350020,파인디앤씨,49120,20210715
663289,위월드,140660,20210727
187770,한국파마,32300,20210511
117179,디와이,13570,20210511
612294,피엔티,137400,20210929
244783,한네트,52600,20210930
760971,크래프톤,259960,20210930
109310,대동기어,8830,20210504
217743,화성밸브,39610,20210504
957735,클리오,237880,20210715
125080,AK홀딩스,6840,20210715
167031,흥국,10240,20210805
564562,엠씨넥스,97520,20210806
982023,실리콘투,257720,20210930
244455,케이티앤지,33780,20210823
373447,서린바이오,38070,20210930
229021,인성정보,33230,20211001
309831,알에프텍,61040,20211001
154462,아모레퍼시픽그룹,2790,20210915
148939,조광피혁,4700,20210715
216434,체리부로,66360,20210715
555874,제주항공,89590,20210715
125725,인피니티엔티,16670,20211005
129509,한익스프레스,14130,20211005
526678,동방선기,99410,20211005
132637,동원시스템즈,14820,20211005
540429,휴림로봇,90710,20211005
1015726,미래테크놀로지,213090,20211005
1190513,명진홀딩스,267060,20211005
520610,씨큐브,101240,20210430
1205709,현대중공업지주,267250,20211001
652007,메카로,241770,20211001
814786,스카이이앤엠,131100,20211001
983934,아이스크림에듀,289010,20211001
1397772,큐라클,365270,20211001
100957,건영,12720,20211006
110893,대신증권,3540,20210511
121154,엠에스씨,9780,20210720
1505186,엔에이치스팩18호,365590,20210504
188715,현진소재,53660,20210511
111227,대양제지,6580,20210511
868705,윈스,136540,20210511
370200,와이오엠,66430,20210511
1318261,더블유에스아이,299170,20211008
679314,동성케미컬,102260,20211012
1568413,F&F,383220,20211012
260657,오상헬스케어,36220,20210429
1316236,효성화학,298000,20210511
120571,롯데칠성음료,5300,20210511
1137383,카카오게임즈,293490,20210511
258689,JYP Ent.,35900,20210511
571483,오이솔루션,138080,20210511
164502,현대공업,170030,20210511
256043,비씨월드제약,200780,20211116
209780,케이씨,29460,20211116
234227,유진로봇,56080,20211116
147222,전방,950,20211118
449379,도이치모터스,67990,20211118
252001,해원에스티,58480,20211012
111704,대우조선해양,42660,20210511
116824,동아쏘시오홀딩스,640,20210511
980043,비플라이소프트,148780,20210511
135999,신라섬유,1000,20210511
164779,SK하이닉스,660,20210511
238199,로지시스,67730,20210511
1316227,효성티앤씨,298020,20210511
138303,쌍용정보통신,10280,20211102
816696,큐엠씨,136660,20211102
231707,비트컴퓨터,32850,20211102
339072,팬스타엔터프라이즈,54300,20211104
305668,새론오토모티브,75180,20210702
145862,인천도시가스,34590,20210706
109453,케이조선,67250,20210813
553025,데이터스트림즈,199150,20210818
400857,에이블씨엔씨,78520,20210622
142713,형지I&C,11080,20210622
118460,태림페이퍼,19300,20210622
230814,OQP,78590,20210730
297448,젬백스지오,41590,20211109
222532,LG헬로비전,37560,20210518
599151,SV인베스트먼트,289080,20210520
1343920,유안타제4호스팩,313750,20210706
1566248,에코프로에이치엔,383310,20210706
1089855,맘스터치,220630,20210707
1169434,오가닉티코스메틱,900300,20210707
110583,대성엘텍,25440,20210707
118026,동원산업,6040,20210826
1035289,모두투어리츠,204210,20210827
350312,HDC아이콘트롤스,39570,20210826
983040,한진칼,180640,20210702
1204056,하이브,352820,20210702
165413,롯데케미칼,11170,20210524
133715,대주코레스,8340,20210809
492353,파이오링크,170790,20210809
537221,인바이츠바이오코아,216400,20211109
470829,한솔인티큐브,70590,20211110
1456011,디어유,376300,20211110
1381984,비트나인,357880,20211110
160861,한농화성,11500,20211111
1395279,하나금융14호스팩,332710,20211111
118521,진원생명과학,11000,20210517
226228,한프,66110,20210517
620558,에이비프로바이오,195990,20210517
311270,원텍,216280,20210517
163682,메리츠증권,8560,20210517
609485,웅진에너지,103130,20210518
151605,CBI,13720,20210712
1264234,엘에이티,311060,20210713
1117592,인터코스,240340,20210713
618401,크루셜텍,114120,20210826
963976,SG,255220,20210826
165361,휴코드홀딩스,36840,20210826
307897,신한카드,32710,20210512
131939,선도전기,7610,20210601
406046,STX중공업,71970,20210601
155638,피에스텍,2230,20210813
353230,프리젠,60910,20210817
825223,화신정공,126640,20211111
763358,에디슨EV,136510,20211112
249247,YG PLUS,37270,20210715
1329957,국전약품,307750,20210715
613318,와이지엔터테인먼트,122870,20210715
454946,그린케미칼,83420,20210715
445841,한컴MDS,86960,20210902
135050,팜젠사이언스,4720,20210902
103635,광림,14200,20210903
366517,KC산업,112190,20210903
186452,릭스솔루션,29480,20210903
604268,에이프로,262260,20210903
656951,현대이지웰,90850,20210903
126566,한화에어로스페이스,12450,20210806
148610,한화투자증권,3530,20210806
663669,폴라리스우노,114630,20210617
1534522,삼성머스트스팩5호,380320,20210617
172079,파나진,46210,20211112
543107,오킨스전자,80580,20211116
830447,수프로,185190,20210521
228059,휴온스글로벌,84110,20210726
693554,티케이케미칼,104480,20210726
1159853,휴온스,243070,20210726
1182240,배럴,267790,20210726
255433,라온시큐어,42510,20210727
1148909,휴럼,284420,20210727
494546,오비고,352910,20210913
450010,센트랄모텍,308170,20210913
1569102,IBKS제16호스팩,388790,20210903
155586,피에스엠씨,24850,20210810
1261893,케이씨텍,281820,20210812
317487,에이치엘비파워,43220,20210812
1454341,플래티어,367000,20210812
104810,대명소노시즌,7720,20210706
695969,동운아나텍,94170,20210706
1335790,바이젠셀,308080,20210825
542898,하이소닉,106080,20210910
308896,아이씨케이,68940,20211118
561732,아스플로,159010,20211118
106614,기신정기,92440,20210527
1181807,까스텔바작,308100,20210618
152385,에이프로젠 MED,7460,20210618
133858,세방전지,4490,20210524
1407158,신한제6호스팩,333050,20210727
1409095,맥스트,377030,20210727
631518,SK이노베이션,96770,20210727
962393,포인트모바일,318020,20210916
103547,우진비앤지,18620,20210915
108065,쎌마테라퓨틱스,15540,20210915
108001,남화토건,91590,20210915
125646,삼목에스폼,18310,20210915
138747,아세아텍,50860,20210915
146436,엔브이에이치코리아,67570,20210915
153375,태광,23160,20210915
156895,아주IB투자,27360,20210915
104102,우리종금,10050,20210513
137997,현대차증권,1500,20210513
120182,NH투자증권,5940,20210513
131054,유진증권,1200,20210513
1535257,엔에이치스팩19호,380440,20210820
1043853,베노홀딩스,206400,20210706
435312,하이스틸,71090,20210706
163196,한일철강,2220,20210706
133557,PN풍년,24940,20210916
140061,정산애강,22220,20210916
304076,원방테크,53080,20210916
363592,한컴위드,54920,20210916
536329,디지탈옵틱,106520,20210916
819073,인크로스,216050,20210916
1046708,바디텍메드,206640,20210916
1051472,젠큐릭스,229000,20210916
678096,맥스로텍,141070,20210916
310156,셀루메드,49180,20211119
1351822,한화에스비아이스팩,317320,20211119
1047707,바이오로그디바이스,208710,20211119
520887,비상교육,100220,20211124
1264872,이노뎁,303530,20210618
301422,우수AMS,66590,20210618
307222,YBM넷,57030,20210618
158316,NICE,34310,20210624
264945,나이스정보통신,36800,20210624
110547,넥상스코리아,3050,20210728
105165,극동전선,6250,20210728
280688,SBS콘텐츠허브,46140,20211006
525882,청담러닝,96240,20211006
914040,씨엠에스에듀,225330,20211006
295370,에이아이비트,39230,20211006
162911,한일사료,5860,20210915
172945,동일철강,23790,20210915
201742,유라테크,48430,20210915
210980,원익,32940,20210915
219361,해성산업,34810,20210915
228712,동우팜투테이블,88910,20210915
238153,파세코,37070,20210915
255044,현대에이치티,39010,20210915
258102,지엔코,65060,20210915
261656,잉크테크,49550,20210915
269889,누리플렉스,40160,20210915
300557,위니아딤채,71460,20210915
306719,에스텍,69510,20210915
352064,프리엠스,53160,20210915
356927,에이디칩스,54630,20210915
360577,엑사이엔씨,54940,20210915
369657,리노공업,58470,20210915
378363,3S,60310,20210915
411446,큐에스아이,66310,20210915
442826,대봉엘에스,78140,20210915
523936,HB솔루션,297890,20210915
524421,테스,95610,20210915
220057,유비케어,32620,20210513
139685,양지사,30960,20210830
1437292,미래에셋맵스리츠,357250,20210729
126308,삼성엔지니어링,28050,20210625
475718,이엠앤아이,83470,20210628
625942,아이원스,114810,20210701
923826,유테크,178780,20210525
1436628,이지스레지던스리츠,350520,20210729
1409022,에이디엠코리아,187660,20210729
305570,서울리거,43710,20210730
351454,한주케미칼앤홀딩스,43090,20211008
961507,이더블유케이,258610,20211008
194275,코너스톤네트웍스,33110,20211008
575106,씨유테크,376290,20211008
569691,디엔에프,92070,20210915
599285,서플러스글로벌,140070,20210915
606770,참좋은여행,94850,20210915
608839,에이루트,96690,20210915
623184,THQ,192410,20210915
627029,ITX-AI,99520,20210915
807397,코이즈,121850,20210915
867849,오파스넷,173130,20210915
883980,아이디스,143160,20210915
916516,흥국에프엔비,189980,20210915
1008762,데브시스터즈,194480,20210915
1109070,비피도,238200,20210915
1214743,더네이쳐홀딩스,298540,20210915
1230255,제주맥주,276730,20210915
1327092,라닉스,317120,20210915
116949,디티알오토모티브,7340,20210702
163345,DB,12030,20210702
961570,신도기연,290520,20210705
118804,동진쎄미켐,5290,20210705
532059,KPX생명과학,114450,20210526
1437858,진시스템,363250,20210526
298687,스포츠서울,39670,20210802
1153105,비비씨,318410,20210802
503668,LIG넥스원,79550,20210804
129989,코스모신소재,5070,20210804
114686,동구바이오제약,6620,20210715
119140,핸즈코퍼레이션,143210,20210715
266943,넥슨지티,41140,20210917
362441,현대오토에버,307950,20210831
684732,풀무원식품,103160,20210512
938721,필옵틱스,161580,20210713
173999,유성티엔에스,24800,20211013
808022,메지온,140410,20210806
177816,대주전자재료,78600,20211013
137809,SHD,1770,20211013
162780,한일건설,6440,20210722
255275,HB테크놀러지,78150,20210722
829380,피제이메탈,128660,20210726
149354,종근당홀딩스,1630,20210726
390055,종근당바이오,63160,20210726
351579,SGA,49470,20210513
116426,코센,9730,20210513
232007,상지카일룸,42940,20210831
156150,하이트론씨스템즈,19490,20210716
207755,지에스홈쇼핑,28150,20210716
854997,에스디바이오센서,137310,20210716
626011,아이텍,119830,20210716
226352,케이엠더블유,32500,20211013
1061497,FSN,214270,20211013
1263527,카이노스메드,284620,20211013
531078,유비온,84440,20210503
296263,YW,51390,20210806
217947,신세계건설,34300,20210806
1095722,심텍,222800,20210806
1188749,지앤이헬스케어,299480,20210806
1572489,한화플러스제2호스팩,386580,20210810
1137897,에스지에이클라우드서비스,224880,20210804
337296,원포유,122830,20211022
1130885,바이오인프라생명과학,266470,20210513
1267170,SK케미칼,285130,20210907
562360,에스맥,97780,20210907
923899,참존글로벌,158310,20210907
1063884,휴센텍,215090,20210907
156910,SBI인베스트먼트,19550,20210729
130408,서산,79650,20211015
370918,케이디켐,221980,20211015
145880,현대제철,4020,20211015
265421,인지디스플레,37330,20211018
534598,한컴라이프케어,372910,20210817
483735,해성옵틱스,76610,20211018
536888,다믈멀티미디어,93640,20211018
862853,플레이디,237820,20211018
1065013,우정바이오,215380,20211018
993931,동양파일,228340,20211026
141626,오리엔트바이오,2630,20211101
370255,바른전자,64520,20211103
1118139,이도바이오,336040,20211103
1042429,액션스퀘어,205500,20211103
250137,와이어블,65530,20210514
112457,대주산업,3310,20210914
291860,조광ILI,44060,20210607
799070,이스트아시아홀딩스,900110,20210607
495554,연이비앤티,90740,20211021
609315,멜파스,96640,20211021
1311310,지아이텍,382480,20211021
125521,에스엘,5850,20210517
916826,드림씨아이에스,223250,20210531
125576,체시스,33250,20210601
1391033,NH프라임리츠,338100,20210818
175623,ES큐브,50120,20211117
145437,아센디오,12170,20211105
1419135,이노진,344860,20211105
145738,이화전기,24810,20210924
303873,CJ CGV,79160,20210928
1060735,아이피몬스터,223220,20211025
393469,녹원씨엔아이,65560,20211025
1319899,SK바이오사이언스,302440,20211026
1396931,유엑스엔,337840,20211026
140168,지투알,35000,20211027
160047,한국앤컴퍼니,240,20210603
1114586,셀레믹스,331920,20210607
1160363,에코프로비엠,247540,20210511
122348,방림,3610,20211111
108241,농심,4370,20210514
204262,한글과컴퓨터,30520,20211103
567222,우림피티에스,101170,20211027
1390344,현대중공업,329180,20211027
1359736,프로이천,321260,20211027
1393721,포커스에이치엔에스,331380,20211027
140177,GS리테일,7070,20211029
867034,듀켐바이오,176750,20211101
105475,금강철강,53260,20210518
1350869,우리금융지주,316140,20210518
254045,우리은행,30,20210518
360142,아이마켓코리아,122900,20210610
126380,삼성전자,5930,20210610
781202,애머릿지,900100,20210602
654272,램테크놀러지,171010,20211101
1574760,신한제8호스팩,393360,20211102
980122,JB금융지주,175330,20210518
300548,현대리바트,79430,20210518
643656,위메이드맥스,101730,20210615
1059605,디와이파워,210540,20210618
1316254,효성첨단소재,298050,20210511
442570,제우스,79370,20210514
1068737,에이치피오,357230,20210901
1326224,원바이오젠,307280,20210901
659161,싸이맥스,160980,20210902
120216,KB손해보험,2550,20210902
879020,유니트론텍,142210,20210824
120872,만호제강,1080,20210824
803425,코리아에프티,123410,20211025
1067516,골프존,215000,20210903
400121,유아이디,69330,20210903
136095,조은저축은행,31920,20210514
119672,두올,16740,20210513
164742,현대자동차,5380,20210512
378220,버킷스튜디오,66410,20210825
325112,프로텍,53610,20210825
107613,이수페타시스,7660,20211116
136271,신성이엔지,11930,20211118
656289,코스맥스엔비티,222040,20210514
356370,LG생활건강,51900,20211117
100601,강원에너지,114190,20211117
552859,지트리비앤티,115450,20211117
1010642,지씨셀,144510,20211117
299002,한라홀딩스,60980,20210512
1203808,AP시스템,265520,20210512
1208885,경동도시가스,267290,20210512
556907,에이스테크,88800,20210901
144720,와이투솔루션,11690,20211108
769158,케이엔제이,272110,20211119
351630,세코닉스,53450,20210514
198378,녹십자셀,31390,20211117
1217014,트윔,290090,20211117
149655,삼성물산,28260,20211118
112059,상상인증권,1290,20211125
565215,굿센,243870,20210512
861997,인포마크,175140,20210512
271501,코아시아,45970,20210512
266961,NAVER,35420,20210512
164724,현대엘리베이터,17800,20210512
167208,흥아해운,3280,20210512
309503,한국항공우주,47810,20210514
145914,인터엠,17250,20210908
110307,대선조선,31990,20210908
660033,씨엔플러스,115530,20210910
164609,현대미포조선,10620,20210512
136378,신세계,4170,20210512
117188,효성,4800,20210831
348292,한빛소프트,47080,20210830
603348,케이아이엔엑스,93320,20210830
990819,래몽래인,200350,20210830
508344,SK디앤디,210980,20210531
147295,전북은행,6350,20210618
164362,행남사,8800,20210817
149293,신한은행,10,20210512
138321,신한금융투자,8670,20210512
806972,매직마이크로,127160,20210811
1397903,엔젠바이오,354200,20210811
264787,럭슬,33600,20210811
977377,에이비온,203400,20210908
116073,그린기술투자,25340,20210630
138057,써니전자,4770,20210503
155692,우리조명,37400,20210503
1072518,디피코,163430,20210503
247975,솔브레인홀딩스,36830,20210503
261054,EG,37370,20210503
296324,큐로홀딩스,51780,20210503
363769,한국전자금융,63570,20210503
408956,제넨바이오,72520,20210503
440712,WI,73570,20210503
579971,칩스앤미디어,94360,20210503
970453,파마리서치,214450,20210503
115612,동부건설,5960,20210928
1114559,씨엔티드림,286000,20210928
1345724,타임기술,318660,20210803
565154,이노션,214320,20210915
146427,일야,58450,20210917
1293388,무진메디,322970,20210917
117258,한화갤러리아타임월드,27390,20210623
166175,대호특수강,21040,20210623
1213586,아이디피,332370,20210709
173661,에스지신성건설,1970,20210709
102353,경창산업,24910,20210709
132804,성신양회,4980,20210713
1336285,에스케이에이씨피씨제4호기업인수목적,307070,20210713
